Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Living_with,Children,Family_Size,is_parent,Total_Purchases,Total_Campaign_Accepted,Cluster_K2,Cluster_K4,K2_Description,K4_Description
Graduate,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,55,44,Alone,2,3,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,47,38,Alone,2,3,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,58,81,Partner,2,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,55,167,Alone,1,2,1,8,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,71,45,Partner,2,4,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,54,664,Partner,1,3,1,18,0,0,3,High Income – High Spending,High Income – Low Spending
Undergraduate,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,62,622,Partner,1,3,1,17,0,0,3,High Income – High Spending,High Income – Low Spending
Undergraduate,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,47,48,Alone,1,2,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,51,461,Partner,1,3,1,14,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,49,1073,Partner,1,3,1,25,0,0,3,High Income – High Spending,High Income – Low Spending
Undergraduate,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,40,55,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,70,976,Partner,1,3,1,23,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,46,20,Alone,1,2,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,1149,Partner,0,2,0,16,0,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,43,Partner,0,2,0,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,51,224,Partner,1,3,1,8,1,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,52,101,Alone,1,2,1,6,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,80,209,Partner,0,2,0,9,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,41,968,Alone,0,1,0,20,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,74,1165,Partner,0,2,0,16,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,59,24,Partner,1,3,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,252,Partner,2,4,1,11,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,41,165,Alone,1,2,1,8,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,49,269,Partner,0,2,0,11,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,53,102,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,42,461,Partner,0,2,0,18,0,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,47,47,Alone,1,2,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,50,144,Alone,2,3,1,7,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,58,1338,Partner,0,2,0,23,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,67,917,Partner,1,3,1,23,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,55,318,Partner,2,4,1,12,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,59,253,Alone,2,3,1,10,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,53,502,Partner,1,3,1,15,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,43,119,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,47,1250,Partner,2,4,1,16,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,47,969,Partner,1,3,1,23,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,76,Partner,2,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,62,Alone,2,3,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,64,1382,Partner,0,2,0,25,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,50,84,Alone,1,2,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,74,255,Partner,2,4,1,9,1,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,66,43,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,71,398,Alone,1,2,1,13,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,49,76,Alone,1,2,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,62,902,Partner,2,4,1,13,1,1,3,Low Income – Low Spending,High Income – Low Spending
Undergraduate,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,45,823,Partner,1,3,1,20,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,50,1179,Partner,1,3,1,24,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,52,1921,Partner,1,3,1,28,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,75,185,Partner,2,4,1,8,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,433,Alone,2,3,1,14,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,75,34,Partner,2,4,1,4,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,68,907,Partner,1,3,1,22,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,60,416,Alone,2,3,1,25,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,62,44,Alone,2,3,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,70,1588,Partner,0,2,0,16,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,52,1797,Alone,0,1,0,16,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,60,40,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,63,1143,Alone,1,2,1,15,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,57,914,Partner,0,2,0,13,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,34,1502,Partner,0,2,0,11,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,72,1338,Alone,1,2,1,17,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,43,27,Partner,1,3,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,44,763,Partner,1,3,1,20,1,0,3,High Income – High Spending,High Income – Low Spending
Graduate,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,75,1331,Alone,0,1,0,21,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,70,525,Partner,2,4,1,16,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,65,9,Partner,2,4,1,3,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,64,953,Partner,1,3,1,13,1,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,55,68,Alone,2,3,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,131,Alone,2,3,1,7,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,58,882,Partner,1,3,1,20,0,0,3,High Income – High Spending,High Income – Low Spending
Undergraduate,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,48,1149,Partner,0,2,0,23,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,57,37,Partner,1,3,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,61,388,Alone,1,2,1,13,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,40,1428,Partner,0,2,0,15,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,68,1633,Partner,0,2,0,23,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,51,173,Partner,1,3,1,7,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,39,99,Alone,1,2,1,7,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,67,215,Partner,1,3,1,9,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,64,929,Partner,1,3,1,23,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,52,219,Partner,1,3,1,9,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,49,174,Partner,2,4,1,8,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,48,92,Partner,2,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,56,1052,Partner,0,2,0,24,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,69,275,Partner,1,3,1,11,1,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,71,587,Partner,1,3,1,14,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,72,1662,Alone,1,2,1,22,1,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,44,159,Partner,1,3,1,8,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,73,1024,Alone,0,1,0,17,4,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,58,35,Alone,1,2,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,69,1042,Partner,0,2,0,14,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,61,395,Partner,2,4,1,14,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,51,557,Partner,0,2,0,22,4,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,63,9,Partner,2,4,1,0,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,36,69,Partner,0,2,0,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,60,486,Partner,1,3,1,15,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,38,34,Alone,1,2,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,31,1365,Alone,0,1,0,27,3,0,0,High Income – High Spending,High Income – High Spending
Graduate,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,51,13,Partner,1,3,1,3,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,48,1401,Partner,0,2,0,20,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,65,1574,Partner,0,2,0,13,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,42,1323,Alone,0,1,0,19,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,55,1217,Alone,1,2,1,28,2,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,75,103,Alone,3,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,50,84,Partner,0,2,0,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,54,1536,Partner,0,2,0,22,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,41,581,Partner,1,3,1,16,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,60,928,Partner,1,3,1,13,0,0,3,High Income – High Spending,High Income – Low Spending
Undergraduate,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,51,14,Alone,0,1,0,3,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,47,424,Alone,1,2,1,14,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,55,960,Partner,1,3,1,13,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,44,1555,Partner,0,2,0,19,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,53,656,Alone,2,3,1,18,2,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,58,55,Partner,2,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,42,20,Alone,1,2,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,55,367,Partner,1,3,1,13,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,49,2257,Partner,0,2,0,21,4,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,59,42,Alone,1,2,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,62,1049,Alone,1,2,1,24,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,54,48,Alone,2,3,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,78,685,Alone,1,2,1,19,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,74,39,Alone,1,2,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,39,43,Alone,0,1,0,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,67,835,Alone,0,1,0,18,1,0,3,High Income – High Spending,High Income – Low Spending
Graduate,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,68,1515,Partner,0,2,0,19,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,75,1039,Partner,1,3,1,24,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,51,1596,Alone,1,2,1,23,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,42,1828,Partner,0,2,0,17,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,57,34,Partner,1,3,1,4,2,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,58,149,Alone,1,2,1,8,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,57,946,Alone,1,2,1,22,1,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,41,28,Alone,0,1,0,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,42,450,Alone,1,2,1,15,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,69,46,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,55,1702,Alone,0,1,0,15,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,51,820,Partner,2,4,1,21,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,44,382,Partner,1,3,1,13,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,38,2126,Partner,0,2,0,19,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,37,2069,Partner,0,2,0,19,3,0,0,High Income – High Spending,High Income – High Spending
Graduate,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,41,72,Partner,1,3,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,58,732,Alone,1,2,1,20,2,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,52,801,Alone,0,1,0,10,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,77,236,Alone,1,2,1,10,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,48,80,Partner,1,3,1,4,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,72,1685,Alone,0,1,0,14,1,0,0,High Income – High Spending,High Income – High Spending
