Age,Gender,Item Purchased,Category,Spending,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Spending_Level,High_Spender,Age_Group,Discount_Used,Cluster_K8,PCA1,PCA2,Customer_Persona,Anomaly_Flag,Anomaly
43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,18,Bank Transfer,1,Medium,0,Adult,0,1,-0.584956761424937,-1.6189509286767632,Family-Oriented Value Buyers,1,Normal
55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,7,Bank Transfer,5,Very_High,1,Middle_Aged,0,3,-2.1267421106588658,0.5663089575462058,High-Value Premium Buyers,1,Normal
31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Debit Card,Free Shipping,No,19,Credit Card,7,High,1,Young_Adult,0,5,-1.7457199889505104,-0.009942427818793148,Premium Loyal Customers,1,Normal
42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,15,PayPal,2,Medium,0,Adult,0,1,-0.44942686067066917,-1.811858891324225,Family-Oriented Value Buyers,1,Normal
40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,3,Bank Transfer,5,Low,0,Adult,0,1,-0.16716049839246772,-2.2801976899827316,Occasional Low-Engagement Buyers,1,Normal
39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Credit Card,Store Pickup,No,13,PayPal,5,Medium,0,Adult,0,1,-0.5516387678483007,-1.7007242266701914,Family-Oriented Value Buyers,1,Normal
41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Venmo,Free Shipping,No,37,Credit Card,6,High,1,Adult,0,3,-1.6573459909619281,-0.00610057032681887,Premium Loyal Customers,1,Normal
56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,26,Cash,3,Medium,0,Middle_Aged,0,1,-0.7168106682565555,-1.4208960183748425,Family-Oriented Value Buyers,1,Normal
43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Credit Card,Next Day Air,No,29,Debit Card,6,High,1,Adult,0,3,-1.7805548614894828,0.17333815013730738,Premium Loyal Customers,1,Normal
22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,Venmo,2-Day Shipping,No,47,Cash,7,High,1,Youth,0,3,-1.8603863057424805,0.34640706032372126,High-Value Premium Buyers,1,Normal
47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Credit Card,Free Shipping,No,47,Credit Card,5,Low,0,Adult,0,1,-0.14299314809594782,-2.1018192618252503,Occasional Low-Engagement Buyers,1,Normal
50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Credit Card,Next Day Air,No,48,Venmo,1,High,1,Adult,0,7,-1.4404295471907846,-0.16584755779605997,Premium Loyal Customers,1,Normal
58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,PayPal,Next Day Air,No,46,Bank Transfer,5,Low,0,Middle_Aged,0,1,0.002048848942657902,-2.259435582834202,Occasional Low-Engagement Buyers,1,Normal
50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Cash,Standard,No,7,Credit Card,6,Low,0,Adult,0,1,-0.2704044730395097,-2.0999530121356305,Occasional Low-Engagement Buyers,1,Normal
43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Bank Transfer,Express,No,45,Credit Card,7,Medium,0,Adult,0,1,-0.6926478091336543,-1.3372685779571636,Family-Oriented Value Buyers,1,Normal
38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,Venmo,2-Day Shipping,No,47,Debit Card,4,High,1,Adult,0,7,-1.5831577986730385,-0.004405355965542444,Premium Loyal Customers,1,Normal
44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,6,Venmo,1,Medium,0,Adult,0,1,-0.5210375348959992,-1.7465964027946688,Family-Oriented Value Buyers,1,Normal
30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Cash,Express,No,29,Bank Transfer,7,Low,0,Young_Adult,0,1,-0.20436033114830254,-2.1256519602762785,Occasional Low-Engagement Buyers,1,Normal
47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,42,Cash,6,Medium,0,Adult,0,1,-0.5591259344908348,-1.5452218068314292,Family-Oriented Value Buyers,1,Normal
30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Venmo,Store Pickup,No,46,Cash,1,Low,0,Young_Adult,0,1,-0.13635654333033415,-2.043547146020714,Occasional Low-Engagement Buyers,1,Normal
49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,PayPal,Next Day Air,No,28,PayPal,3,Very_High,1,Adult,0,3,-2.2168462748617968,0.7609009359407769,High-Value Premium Buyers,1,Normal
56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Credit Card,Free Shipping,No,14,Credit Card,7,Low,0,Middle_Aged,0,1,-0.23199530704122245,-2.18592534737775,Occasional Low-Engagement Buyers,1,Normal
70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Debit Card,Store Pickup,No,12,Debit Card,7,Medium,0,Senior,0,1,-0.5569804143443124,-1.626348799723739,Family-Oriented Value Buyers,1,Normal
22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,Debit Card,2-Day Shipping,No,41,Debit Card,3,Medium,0,Youth,0,1,-0.5116145712754415,-1.6090238470070297,Young Trend-Oriented Shoppers,1,Normal
51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Debit Card,Express,No,8,Credit Card,3,Very_High,1,Middle_Aged,0,5,-2.3112404935581896,0.7385617836678946,High-Value Premium Buyers,1,Normal
22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,24,Cash,4,Medium,0,Youth,0,1,-0.5600417406590207,-1.6404642471880604,Young Trend-Oriented Shoppers,1,Normal
37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Bank Transfer,Next Day Air,No,18,PayPal,1,Low,0,Adult,0,1,-0.33063120754977326,-2.0082579049247693,Occasional Low-Engagement Buyers,1,Normal
49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,6,Cash,4,High,1,Adult,0,5,-1.8860803459498878,0.1447501701357757,Premium Loyal Customers,1,Normal
61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Debit Card,Store Pickup,No,40,Cash,2,Medium,0,Middle_Aged,0,1,-0.5748734629897715,-1.4950393349373399,Family-Oriented Value Buyers,1,Normal
41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,PayPal,Standard,No,6,PayPal,7,Medium,0,Adult,0,1,-0.6261766575697858,-1.6232093307250404,Family-Oriented Value Buyers,1,Normal
57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,27,Credit Card,4,High,1,Middle_Aged,0,3,-1.6674107640839562,-0.002937264303288646,Premium Loyal Customers,1,Normal
34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,2,Bank Transfer,2,Low,0,Young_Adult,0,1,-0.29708678914923925,-2.0911148379143087,Occasional Low-Engagement Buyers,1,Normal
27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Credit Card,Next Day Air,No,39,Venmo,5,Medium,0,Young_Adult,0,1,-0.3699319242240359,-1.7922991369414065,Young Trend-Oriented Shoppers,1,Normal
39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Credit Card,Free Shipping,No,9,Venmo,4,Low,0,Adult,0,1,-0.14800274171162714,-2.278508948910013,Occasional Low-Engagement Buyers,1,Normal
62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,PayPal,Standard,No,16,Credit Card,7,Very_High,1,Middle_Aged,0,7,-1.8721815978811338,0.2574609567244749,High-Value Premium Buyers,1,Normal
34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,36,Cash,4,High,1,Young_Adult,0,3,-1.5278000245108856,-0.1867263174465802,Premium Loyal Customers,1,Normal
53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,Venmo,2-Day Shipping,No,2,Credit Card,5,High,1,Middle_Aged,0,3,-1.8830571357366706,0.15957525859889576,Premium Loyal Customers,1,Normal
35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,21,Credit Card,2,High,1,Young_Adult,0,5,-1.626661921072003,-0.13343857201417586,Premium Loyal Customers,1,Normal
38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Credit Card,Free Shipping,No,39,Venmo,3,Medium,0,Adult,0,1,-0.6907276028977758,-1.381016245643624,Family-Oriented Value Buyers,1,Normal
32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Credit Card,Next Day Air,No,38,PayPal,3,High,1,Young_Adult,0,3,-1.6526157381639952,0.03947278936878763,Premium Loyal Customers,1,Normal
47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,6,Debit Card,7,Medium,0,Adult,0,1,-0.7346827199908648,-1.47985995298572,Family-Oriented Value Buyers,1,Normal
53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,6,Venmo,5,High,1,Middle_Aged,0,5,-1.8665561853259371,0.13203711706775673,Premium Loyal Customers,1,Normal
60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,50,Debit Card,6,Very_High,1,Middle_Aged,0,7,-1.970108469790463,0.5511184909350924,High-Value Premium Buyers,1,Normal
31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,9,PayPal,3,Very_High,1,Young_Adult,0,5,-2.2631572500901886,0.7152213950772032,High-Value Premium Buyers,1,Normal
44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,15,Debit Card,7,Medium,0,Adult,0,1,-0.42929179231849546,-1.835594879169326,Family-Oriented Value Buyers,1,Normal
29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,PayPal,Next Day Air,No,5,PayPal,4,Low,0,Young_Adult,0,1,-0.4837421867484133,-1.8892837445785364,Occasional Low-Engagement Buyers,1,Normal
19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,13,Bank Transfer,5,Low,0,Youth,0,1,-0.3388749149868037,-1.9945619530583276,Occasional Low-Engagement Buyers,1,Normal
54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Cash,Standard,No,44,Cash,1,Medium,0,Middle_Aged,0,1,-0.6886206375191919,-1.310841836887108,Premium Loyal Customers,1,Normal
40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,36,Debit Card,3,Medium,0,Adult,0,1,-0.606615898648898,-1.4722881460584052,Family-Oriented Value Buyers,1,Normal
39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Debit Card,Free Shipping,No,18,Venmo,1,Medium,0,Adult,0,1,-0.67473746949994,-1.5309008346960398,Family-Oriented Value Buyers,1,Normal
44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Venmo,Standard,No,39,Credit Card,2,High,1,Adult,0,7,-1.67221883455175,0.08967500624477018,Premium Loyal Customers,1,Normal
22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,Venmo,2-Day Shipping,No,11,PayPal,7,High,1,Youth,0,5,-1.665807963731629,-0.16744519687581955,Premium Loyal Customers,1,Normal
30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Credit Card,Standard,No,1,Cash,5,High,1,Young_Adult,0,5,-1.7026137686546874,-0.12921899071527923,Premium Loyal Customers,1,Normal
69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,Cash,2-Day Shipping,No,34,Credit Card,3,Low,0,Senior,0,1,-0.2549967067874293,-1.9646967353387905,Occasional Low-Engagement Buyers,1,Normal
28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Venmo,Store Pickup,No,47,Bank Transfer,5,Very_High,1,Young_Adult,0,3,-2.030536264002056,0.5588899136369058,High-Value Premium Buyers,1,Normal
57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Venmo,Store Pickup,No,24,Venmo,4,High,1,Middle_Aged,0,3,-1.8647247604375952,0.2665420357230794,Premium Loyal Customers,1,Normal
46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Bank Transfer,Store Pickup,No,20,Cash,4,Medium,0,Adult,0,1,-0.42488983943062936,-1.7701988737364893,Family-Oriented Value Buyers,1,Normal
48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,PayPal,Standard,No,11,Bank Transfer,3,High,1,Adult,0,5,-1.8045658573165078,0.06042167505384954,Premium Loyal Customers,1,Normal
24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,PayPal,Next Day Air,No,3,Credit Card,7,Very_High,1,Youth,0,5,-2.1391000316577897,0.5060075664135897,High-Value Premium Buyers,1,Normal
50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,PayPal,Free Shipping,No,38,Bank Transfer,5,High,1,Adult,0,3,-1.8193143286306026,0.23866474622366776,Premium Loyal Customers,1,Normal
29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,Venmo,2-Day Shipping,No,45,Cash,2,Medium,0,Young_Adult,0,1,-0.7287505106208128,-1.3115086287858977,Young Trend-Oriented Shoppers,1,Normal
61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Credit Card,Store Pickup,No,31,Venmo,4,Very_High,1,Middle_Aged,0,7,-1.9233769328201737,0.37036561446453303,High-Value Premium Buyers,1,Normal
34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Cash,Express,No,16,PayPal,5,Very_High,1,Young_Adult,0,3,-2.0146297226455587,0.44657854075024256,High-Value Premium Buyers,1,Normal
27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Venmo,Next Day Air,No,3,Bank Transfer,4,Very_High,1,Young_Adult,0,5,-2.262650236607534,0.643309738300104,High-Value Premium Buyers,1,Normal
38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,Credit Card,2-Day Shipping,No,15,Bank Transfer,3,High,1,Adult,0,3,-1.709158450576745,-0.07435743242778978,Premium Loyal Customers,1,Normal
25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,PayPal,Store Pickup,No,11,Bank Transfer,7,Medium,0,Youth,0,1,-0.6265111470993249,-1.598926759599196,Young Trend-Oriented Shoppers,1,Normal
54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,PayPal,2-Day Shipping,No,22,Debit Card,1,Low,0,Middle_Aged,0,1,-0.22112663680897882,-2.045176763987275,Occasional Low-Engagement Buyers,1,Normal
53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Cash,Free Shipping,No,35,Debit Card,3,Low,0,Middle_Aged,0,1,-0.11225740046615247,-2.1260624499813527,Occasional Low-Engagement Buyers,1,Normal
23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Venmo,Store Pickup,No,5,Venmo,5,Low,0,Youth,0,1,-0.15727698777201493,-2.2479413240863595,Occasional Low-Engagement Buyers,1,Normal
19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Debit Card,Express,No,35,PayPal,5,Medium,0,Youth,0,1,-0.729008739949492,-1.3335054147768974,Premium Loyal Customers,1,Normal
57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,PayPal,Free Shipping,No,27,PayPal,2,Low,0,Middle_Aged,0,1,-0.1433801439623782,-2.1637294785322476,Occasional Low-Engagement Buyers,1,Normal
19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Credit Card,Next Day Air,No,9,Venmo,6,Very_High,1,Youth,0,5,-2.076756734763493,0.48529676507162367,High-Value Premium Buyers,1,Normal
33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Venmo,Next Day Air,No,21,PayPal,5,High,1,Young_Adult,0,5,-1.7570546957713518,0.06901448237901926,Premium Loyal Customers,1,Normal
33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,Venmo,2-Day Shipping,No,23,Credit Card,6,High,1,Young_Adult,0,3,-1.6104314867930671,-0.10817091007045054,Premium Loyal Customers,1,Normal
38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Bank Transfer,Next Day Air,No,3,Debit Card,5,Medium,0,Adult,0,1,-0.7003980152361533,-1.5264479104417812,Family-Oriented Value Buyers,1,Normal
47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,PayPal,2-Day Shipping,No,31,Credit Card,3,Low,0,Adult,0,1,-0.39490367243242364,-1.8955129688390806,Occasional Low-Engagement Buyers,1,Normal
39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Bank Transfer,Store Pickup,No,44,Cash,3,Low,0,Adult,0,1,-0.2590660197591007,-1.905473212583659,Occasional Low-Engagement Buyers,1,Normal
32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Debit Card,Next Day Air,No,20,Venmo,6,High,1,Young_Adult,0,3,-1.6363987074121324,-0.06944350148209308,Premium Loyal Customers,1,Normal
27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Debit Card,Express,No,34,Debit Card,2,Very_High,1,Young_Adult,0,5,-2.2226053738936242,0.7820641002211901,High-Value Premium Buyers,1,Normal
67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Credit Card,Next Day Air,No,17,Bank Transfer,7,High,1,Senior,0,3,-1.8017197031890866,0.10486136028423032,Premium Loyal Customers,1,Normal
46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Cash,Express,No,20,Venmo,3,Medium,0,Adult,0,1,-0.5640519007991593,-1.5904991604324201,Family-Oriented Value Buyers,1,Normal
36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,Credit Card,2-Day Shipping,No,46,PayPal,7,Medium,0,Adult,0,1,-0.5073716527802163,-1.6225926234432186,Family-Oriented Value Buyers,1,Normal
62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Cash,Free Shipping,No,28,PayPal,3,Very_High,1,Middle_Aged,0,7,-2.152183260999469,0.6304442556605768,High-Value Premium Buyers,1,Normal
31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,PayPal,2-Day Shipping,No,6,Venmo,1,High,1,Young_Adult,0,5,-1.7597840852387425,0.0204478192931137,Premium Loyal Customers,1,Normal
68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,Debit Card,2-Day Shipping,No,50,Debit Card,5,Very_High,1,Senior,0,7,-1.9422433215648114,0.5284503210119399,High-Value Premium Buyers,1,Normal
57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,Venmo,2-Day Shipping,No,41,Bank Transfer,6,Very_High,1,Middle_Aged,0,7,-1.8344314063891443,0.33868697071608717,High-Value Premium Buyers,1,Normal
22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,Venmo,2-Day Shipping,No,50,PayPal,3,High,1,Youth,0,3,-1.5504345170246452,-0.06750291129362038,Premium Loyal Customers,1,Normal
26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Debit Card,Store Pickup,No,33,Credit Card,6,High,1,Young_Adult,0,3,-1.7118354203326132,0.049211643948456486,Premium Loyal Customers,1,Normal
43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Cash,Express,No,25,Venmo,4,Very_High,1,Adult,0,3,-2.147157841919688,0.6513642657903393,High-Value Premium Buyers,1,Normal
45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,Credit Card,2-Day Shipping,No,2,PayPal,2,High,1,Adult,0,5,-1.6808910839916236,-0.16784985324536764,Premium Loyal Customers,1,Normal
64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Debit Card,Standard,No,15,Credit Card,3,Very_High,1,Middle_Aged,0,3,-2.195711311749061,0.6454289307267789,High-Value Premium Buyers,1,Normal
28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Venmo,Next Day Air,No,12,PayPal,2,High,1,Young_Adult,0,5,-1.9339362374044182,0.23715349202150526,Premium Loyal Customers,1,Normal
47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,PayPal,Free Shipping,No,28,Cash,5,Low,0,Adult,0,1,-0.18839995736406906,-2.163651800293464,Occasional Low-Engagement Buyers,1,Normal
53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,Cash,2-Day Shipping,No,12,Bank Transfer,5,High,1,Middle_Aged,0,3,-1.6208367002710653,-0.1491407558526874,Premium Loyal Customers,1,Normal
42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Venmo,Standard,No,3,Debit Card,3,Medium,0,Adult,0,1,-0.8276451660993732,-1.3834687108898602,Family-Oriented Value Buyers,1,Normal
51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,Debit Card,2-Day Shipping,No,20,Cash,2,Medium,0,Middle_Aged,0,1,-0.7200894032033958,-1.4217920974112037,Family-Oriented Value Buyers,1,Normal
62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Debit Card,Express,No,3,Bank Transfer,5,Medium,0,Middle_Aged,0,1,-0.7775372217547324,-1.45563695705128,Family-Oriented Value Buyers,1,Normal
18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,PayPal,Express,No,32,Bank Transfer,1,Low,0,Youth,0,1,-0.20945627927667165,-2.06921125989512,Occasional Low-Engagement Buyers,1,Normal
48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,PayPal,Standard,No,35,Cash,6,Low,0,Adult,0,1,-0.3748468013380278,-1.8746920807490297,Occasional Low-Engagement Buyers,1,Normal
20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,PayPal,Store Pickup,No,31,PayPal,6,High,1,Youth,0,5,-1.8676182847694522,0.23944703176376267,Premium Loyal Customers,1,Normal
32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Bank Transfer,Free Shipping,No,13,Credit Card,3,High,1,Young_Adult,0,5,-1.7939454450295427,0.04369069332690395,Premium Loyal Customers,1,Normal
26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Credit Card,Next Day Air,No,3,Venmo,1,Low,0,Young_Adult,0,1,-0.07726144023508948,-2.395386187436123,Occasional Low-Engagement Buyers,1,Normal
31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Venmo,Standard,No,48,Venmo,5,Medium,0,Young_Adult,0,1,-0.7525798551300611,-1.2491343907826988,Premium Loyal Customers,1,Normal
55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Cash,Store Pickup,No,15,PayPal,5,High,1,Middle_Aged,0,3,-1.800963937088702,0.10198306624310766,Premium Loyal Customers,1,Normal
49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Bank Transfer,Standard,No,13,Venmo,3,Very_High,1,Adult,0,5,-2.138541884109379,0.519773297504527,High-Value Premium Buyers,1,Normal
42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Bank Transfer,Express,No,21,Venmo,6,Medium,0,Adult,0,1,-0.6952649643082249,-1.4907830907768842,Family-Oriented Value Buyers,1,Normal
64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Bank Transfer,Express,No,29,Cash,1,Very_High,1,Middle_Aged,0,7,-1.9104678146826564,0.39894785459238274,High-Value Premium Buyers,1,Normal
68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,PayPal,Standard,No,24,Venmo,4,Low,0,Senior,0,1,-0.25926222114398856,-1.9656199712387827,Occasional Low-Engagement Buyers,1,Normal
68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Venmo,Express,No,21,PayPal,3,Low,0,Senior,0,1,-0.3406224996644841,-1.9309421742806665,Occasional Low-Engagement Buyers,1,Normal
41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Credit Card,Express,No,5,Bank Transfer,5,High,1,Adult,0,5,-1.86040474733752,0.15378891629091027,Premium Loyal Customers,1,Normal
